frame,time,kinetic_energy,frame_time_ms,total_vorticity
147,2.466667,2.47133708,3956.284,0.0
148,2.483333,2.47144103,4415.103,0.0
149,2.5,2.47233176,4230.63,0.0
150,2.516667,2.47176075,4417.599,318347.1875
151,2.533333,2.47318196,4528.532,0.0
152,2.55,2.47141266,4282.021,0.0
153,2.566667,2.47109127,4259.618,0.0
154,2.583333,2.47263861,4137.86,0.0
155,2.6,2.47149158,4113.398,0.0
156,2.616667,2.4717207,4010.094,0.0
157,2.633333,2.47174883,4045.767,0.0
158,2.65,2.46961617,3971.477,0.0
159,2.666667,2.46905875,4432.901,0.0
160,2.683333,2.46839356,4314.045,0.0
161,2.7,2.46710205,4366.597,0.0
162,2.716667,2.46732926,4509.303,0.0
163,2.733333,2.46672249,4588.247,0.0
164,2.75,2.46604419,4076.815,0.0
165,2.766667,2.46594095,4031.293,0.0
166,2.783333,2.46630573,3959.273,0.0
167,2.8,2.46660757,4283.167,0.0
168,2.816667,2.46716714,4368.032,0.0
169,2.833333,2.46591926,4688.316,0.0
170,2.85,2.46397448,4357.656,0.0
171,2.866667,2.46514869,4283.775,0.0
172,2.883333,2.46567178,4686.545,0.0
173,2.9,2.46743774,5080.675,0.0
174,2.916667,2.4683342,5092.904,0.0
175,2.933333,2.46981645,4638.213,0.0
176,2.95,2.4687717,4838.337,0.0
177,2.966667,2.46849036,4974.807,0.0
178,2.983333,2.46984863,4625.991,0.0
179,3.0,2.47152162,4804.56,0.0
180,3.016667,2.47252107,4836.677,336560.59375
181,3.033333,2.47320509,4697.104,0.0
182,3.05,2.47337699,4801.243,0.0
183,3.066667,2.47219348,4784.299,0.0
184,3.083333,2.47359776,5043.185,0.0
185,3.1,2.47348833,4868.332,0.0
186,3.116667,2.47371674,4937.016,0.0
187,3.133333,2.47393394,4862.8,0.0
188,3.15,2.47476315,4797.924,0.0
189,3.166667,2.47469449,4613.429,0.0
190,3.183333,2.47660208,4717.234,0.0
191,3.2,2.4782486,5280.016,0.0
192,3.216667,2.4794395,5223.555,0.0
193,3.233333,2.47917032,4803.75,0.0
194,3.25,2.47819495,5365.566,0.0
195,3.266667,2.47671604,4984.1,0.0
196,3.283333,2.47694969,5252.326,0.0
197,3.3,2.47623253,5225.826,0.0
198,3.316667,2.47275662,5059.829,0.0
199,3.333333,2.46938801,5862.904,0.0
200,3.35,2.46885681,5520.237,0.0
201,3.366667,2.46713448,5421.119,0.0
202,3.383333,2.46538353,5368.61,0.0
203,3.4,2.46301651,5670.04,0.0
204,3.416667,2.46195745,5323.253,0.0
205,3.433333,2.46111083,5342.241,0.0
206,3.45,2.46089387,5667.31,0.0
207,3.466667,2.4586904,5160.714,0.0
208,3.483333,2.45740271,5541.71,0.0
209,3.5,2.45779705,5057.557,0.0
210,3.516667,2.45739818,5790.298,338372.6875
211,3.533333,2.45792985,5576.064,0.0
212,3.55,2.45796919,5656.364,0.0
213,3.566667,2.45788836,5680.284,0.0
214,3.583333,2.45642233,5495.173,0.0
215,3.6,2.45727944,5156.27,0.0
216,3.616667,2.45816517,5200.552,0.0
217,3.633333,2.45799613,5213.866,0.0
218,3.65,2.4562881,5659.529,0.0
219,3.666667,2.45705771,5575.045,0.0
220,3.683333,2.45651269,5319.845,0.0
221,3.7,2.45658612,5594.423,0.0
222,3.716667,2.45523715,5675.591,0.0
223,3.733333,2.45845056,5844.985,0.0
224,3.75,2.45774126,5394.291,0.0
225,3.766667,2.45822453,5844.537,0.0
226,3.783333,2.4582665,57227,3.8,2.45227,3.8,2.45850062,6039.223,0.0
228,3.816667,2.45888877,5847.413,0.0
229,3.833333,2.45966697,5886.237,0.0
230,3.85,2.46008825,5436.909,0.0
231,3.866667,2.46132421,6008.998,0.0
232,3.883333,2.4596467,5293.297,0.0
233,3.9,2.4587059,5795.595,0.0
234,3.916667,2.45919085,5880.246,0.0
235,3.933333,2.45959806,6159.453,0.0
236,3.95,2.45982194,6331.23,0.0
237,3.966667,2.46062136,6061.099,0.0
238,3.983333,2.46016884,5615.015,0.0
239,4.0,2.45985961,5501.346,0.0
240,4.016667,2.45996261,5959.91,348053.0625
241,4.033333,2.45999217,5624.032,0.0
242,4.05,2.4604044,5797.635,0.0
243,4.066667,2.46179795,6267.664,0.0
244,4.083333,2.46123457,6202.658,0.0
245,4.1,2.46127081,6072.811,0.0
246,4.116667,2.46170688,5985.676,0.0
247,4.133333,2.46179247,6303.669,0.0
248,4.15,2.46215534,6144.341,0.0
249,4.166667,2.46282029,6329.58,0.0
250,4.183333,2.46377921,6340.756,0.0
251,4.2,2.46326661,6304.618,0.0
252,4.216667,2.46395302,6449.78,0.0
253,4.233333,2.46607566,6912.08,0.0
254,4.25,2.46558356,6703.119,0.0
255,4.266667,2.46433067,6763.692,0.0
256,4.283333,2.46319532,6796.988,0.0
257,4.3,2.46480513,6531.812,0.0
258,4.316667,2.46397662,8894.59,0.0
259,4.333333,2.46313381,8933.821,0.0
260,4.35,2.4601016,1567.222,0.0
261,4.366667,2.46047616,7542.701,0.0
262,4.383333,2.45820284,4367.557,0.0
263,4.4,2.46165729,7474.686,0.0
264,4.416667,2.45697689,5071.122,0.0
265,4.433333,2.52088904,627.745,0.0
266,4.45,2.41730642,6762.044,0.0
267,4.466667,2.41917086,7630.968,0.0
268,4.483333,2.41909385,7261.306,0.0
269,4.5,2.41605091,7321.253,0.0
270,4.516667,2.418751,8420.433,357568.125
271,4.533333,2.42245078,7993.992,0.0
272,4.55,2.42801857,7966.011,0.0
273,4.566667,2.43504477,7988.897,0.0
274,4.583333,2.43948817,8129.452,0.0
275,4.6,2.44280982,5415.468,0.0
276,4.616667,2.44918799,7157.196,0.0
277,4.633333,2.45148325,7641.541,0.0
278,4.65,2.45163488,8527.442,0.0
279,4.666667,2.45398378,7929.329,0.0
280,4.683333,2.45592117,8217.089,0.0
281,4.7,2.45523047,8506.194,0.0
282,4.716667,2.45294237,7763.865,0.0
283,4.733333,2.45348454,8492.453,0.0
284,4.75,2.45405293,8126.922,0.0
