frame,time,kinetic_energy,frame_time_ms,total_vorticity
152,2.55,0.60729229,35.734,0.0
153,2.566667,0.40473801,35.892,0.0
154,2.583333,0.24260163,35.79,0.0
155,2.6,0.13420673,35.962,0.0
156,2.616667,0.0865292,35.901,0.0
157,2.633333,0.09449782,35.754,0.0
158,2.65,0.15080588,36.255,0.0
159,2.666667,0.24257687,36.472,0.0
160,2.683333,0.35939446,37.021,0.0
161,2.7,0.48346737,37.46,0.0
162,2.716667,0.60096961,36.851,0.0
163,2.733333,0.69720876,36.809,0.0
164,2.75,0.768457,36.749,0.0
165,2.766667,0.80844843,36.943,0.0
166,2.783333,0.81700164,36.423,0.0
167,2.8,0.80104363,35.911,0.0
168,2.816667,0.76798636,35.473,0.0
169,2.833333,0.72364342,34.638,0.0
170,2.85,0.67470765,33.506,0.0
171,2.866667,0.62704158,34.323,0.0
172,2.883333,0.58012319,33.623,0.0
173,2.9,0.53923893,33.462,0.0
174,2.916667,0.50757915,33.637,0.0
175,2.933333,0.48707479,33.478,0.0
176,2.95,0.47740644,32.75,0.0
177,2.966667,0.47545403,32.847,0.0
178,2.983333,0.48113531,32.931,0.0
179,3.0,0.49298403,33.066,0.0
180,3.016667,0.50699568,33.212,106434.25
181,3.033333,0.52181911,32.61,0.0
182,3.05,0.53664643,32.487,0.0
183,3.066667,0.54938006,32.269,0.0
184,3.083333,0.55874777,32.21,0.0
185,3.1,0.56324822,32.469,0.0
186,3.116667,0.56503767,32.312,0.0
187,3.133333,0.56295902,32.251,0.0
188,3.15,0.55645216,32.727,0.0
189,3.166667,0.5469383,33.709,0.0
190,3.183333,0.53542399,34.204,0.0
191,3.2,0.52094847,34.39,0.0
192,3.216667,0.50373077,34.369,0.0
193,3.233333,0.48631456,34.521,0.0
194,3.25,0.4668541,35.005,0.0
195,3.266667,0.4453564,35.957,0.0
196,3.283333,0.4188157,36.394,0.0
197,3.3,0.38520139,35.73,0.0
198,3.316667,0.34964275,35.951,0.0
199,3.333333,0.31233743,35.746,0.0
200,3.35,0.27074951,35.774,0.0
201,3.366667,0.23049411,34.823,0.0
202,3.383333,0.19400197,36.134,0.0
203,3.4,0.16212133,35.057,0.0
204,3.416667,0.13292933,35.614,0.0
205,3.433333,0.10802565,35.636,0.0
206,3.45,0.08989494,35.556,0.0
207,3.466667,0.07764696,35.298,0.0
208,3.483333,0.07232464,35.127,0.0
