frame,time,kinetic_energy,frame_time_ms,total_vorticity
0,0.016667,0.0432,388.519,260.745697
1,0.033333,0.08639422,534.761,0.0
2,0.05,0.12959708,669.704,0.0
3,0.066667,0.17277031,456.257,0.0
4,0.083333,0.21598047,834.812,0.0
5,0.1,0.25919449,1022.421,0.0
6,0.116667,0.30238712,1088.378,0.0
7,0.133333,0.34559822,1064.609,0.0
8,0.15,0.38878161,1329.92,0.0
9,0.166667,0.43199757,1329.56,0.0
10,0.183333,0.47519639,1194.628,0.0
11,0.2,0.51839095,1536.147,0.0
12,0.216667,0.56159467,1489.491,0.0
13,0.233333,0.60479313,1604.826,0.0
14,0.25,0.64799333,1539.891,0.0
15,0.266667,0.69119275,1561.923,0.0
16,0.283333,0.73438817,1667.387,0.0
17,0.3,0.77757591,1506.224,0.0
18,0.316667,0.82077879,1683.011,0.0
19,0.333333,0.86399448,1516.006,0.0
20,0.35,0.90718341,1715.795,0.0
21,0.366667,0.95036703,1736.751,0.0
22,0.383333,0.99357206,1461.926,0.0
23,0.4,1.03678584,1663.434,0.0
24,0.416667,1.07997274,1491.229,0.0
25,0.433333,1.12319303,1663.805,0.0
26,0.45,1.16639614,1619.916,0.0
27,0.466667,1.2095952,1623.52,0.0
28,0.483333,1.25279891,1632.515,0.0
29,0.5,1.29597569,1652.422,0.0
30,0.516667,1.33011258,1602.605,52742.714844
31,0.533333,1.35280848,1991.117,0.0
32,0.55,1.38314784,2151.974,0.0
33,0.566667,1.41453004,2142.133,0.0
34,0.583333,1.44911945,2185.622,0.0
35,0.6,1.48353732,2335.566,0.0
36,0.616667,1.51597524,2221.789,0.0
37,0.633333,1.54778695,2122.471,0.0
38,0.65,1.57953644,2291.895,0.0
39,0.666667,1.6119976,2381.97,0.0
40,0.683333,1.6465925,2442.65,0.0
41,0.7,1.68071151,2341.141,0.0
42,0.716667,1.71602309,2528.767,0.0
43,0.733333,1.75098956,2555.181,0.0
44,0.75,1.78830767,2647.658,0.0
45,0.766667,1.82364142,2762.832,0.0
46,0.783333,1.85882664,2811.299,0.0
47,0.8,1.89556766,2844.804,0.0
48,0.816667,1.93293047,2787.844,0.0
49,0.833333,1.96983588,3267.848,0.0
50,0.85,2.00559831,3214.414,0.0
51,0.866667,2.04115844,3247.998,0.0
52,0.883333,2.07758188,3200.867,0.0
53,0.9,2.11391521,3404.147,0.0
54,0.916667,2.14842868,3365.066,0.0
55,0.933333,2.18554258,3797.054,0.0
56,0.95,2.22172642,4082.929,0.0
57,0.966667,2.25530958,3743.784,0.0
58,0.983333,2.26659751,3868.997,0.0
59,1.0,2.27519131,3995.005,0.0
60,1.016667,2.28692961,3883.283,552712.0625
61,1.033333,2.29227138,4160.688,0.0
62,1.05,2.29585934,4271.128,0.0
63,1.066667,2.30050635,4339.327,0.0
64,1.083333,2.30679679,4362.432,0.0
65,1.1,2.31918287,1984.612,0.0
66,1.116667,2.31782079,2729.507,0.0
67,1.133333,2.31896305,2293.521,0.0
68,1.15,2.32249784,3656.883,0.0
69,1.166667,2.32737875,3545.907,0.0
70,1.183333,2.33003926,4261.648,0.0
71,1.2,2.33947396,4157.898,0.0
72,1.216667,2.37204194,1138.248,0.0
73,1.233333,2.37052059,3209.666,0.0
74,1.25,2.38843369,2409.979,0.0
75,1.266667,2.38756514,3863.436,0.0
76,1.283333,2.40179801,2924.48,0.0
77,1.3,2.41861224,2896.872,0.0
78,1.316667,2.41449189,2764.531,0.0
79,1.333333,2.42011547,3323.114,0.0
80,1.35,2.42753172,4231.047,0.0
81,1.366667,2.43716192,4062.63,0.0
82,1.383333,2.45007181,2587.965,0.0
83,1.4,2.46086645,3178.126,0.0
84,1.416667,2.47914457,3224.482,0.0
85,1.433333,2.50131655,2568.771,0.0
86,1.45,2.49653506,3638.819,0.0
87,1.466667,2.52428293,2583.692,0.0
88,1.483333,2.51726794,4124.484,0.0
89,1.5,2.51530433,3902.313,0.0
90,1.516667,2.53572965,2136.212,1468632.5
91,1.533333,2.54268456,2528.231,0.0
92,1.55,2.57007337,3025.983,0.0
93,1.566667,2.634655,2048.995,0.0
94,1.583333,2.63201261,3223.805,0.0
95,1.6,2.65398479,2168.79,0.0
96,1.616667,2.61831784,3355.365,0.0
97,1.633333,2.6348145,3044.993,0.0
98,1.65,2.62544966,4592.778,0.0
99,1.666667,2.68692851,1308.376,0.0
100,1.683333,2.6904583,2767.132,0.0
101,1.7,2.67295456,3436.873,0.0
102,1.716667,2.7286272,2866.753,0.0
103,1.733333,2.72267365,3758.38,0.0
104,1.75,2.727386,3374.392,0.0
105,1.766667,2.75985885,1951.124,0.0
106,1.783333,2.74801159,2312.514,0.0
107,1.8,2.79153347,2520.807,0.0
108,1.816667,2.77165341,2493.674,0.0
109,1.833333,2.76249123,2678.48,0.0
110,1.85,2.78341889,3164.378,0.0
111,1.866667,2.79951549,3502.344,0.0
112,1.883333,2.83389235,3400.104,0.0
113,1.9,2.82883048,3659.555,0.0
114,1.916667,2.83817101,3057.469,0.0
115,1.933333,2.84986567,3998.954,0.0
116,1.95,2.90222764,2329.41,0.0
117,1.966667,2.95412087,3844.839,0.0
118,1.983333,2.99945974,3333.63,0.0
119,2.0,2.98239803,4041.809,0.0
120,2.016667,3.03399682,3119.789,1817108.125
121,2.033333,3.09290838,2464.375,0.0
122,2.05,3.08487511,3288.228,0.0
123,2.066667,3.15257812,3506.83,0.0
124,2.083333,3.18718886,1980.275,0.0
125,2.1,3.20300055,2654.345,0.0
126,2.116667,3.25166917,2268.036,0.0
127,2.133333,3.29331565,2889.096,0.0
128,2.15,3.33171225,1974.966,0.0
129,2.166667,3.36453342,2321.664,0.0
130,2.183333,3.36233783,1909.112,0.0
131,2.2,3.40650272,1700.203,0.0
132,2.216667,3.39887094,1972.025,0.0
133,2.233333,3.42168474,2284.664,0.0
134,2.25,3.52152991,1362.285,0.0
135,2.266667,3.5825541,1376.238,0.0
136,2.283333,3.59306812,2240.196,0.0
137,2.3,3.57732344,2385.791,0.0
138,2.316667,3.67848492,1441.085,0.0
139,2.333333,3.76125193,2052.098,0.0
140,2.35,3.78168535,1716.163,0.0
141,2.366667,3.76953673,1826.078,0.0
142,2.383333,3.80785871,2196.777,0.0
143,2.4,3.82711172,1885.53,0.0
144,2.416667,3.92956686,2624.882,0.0
145,2.433333,3.98223782,1168.719,0.0
146,2.45,3.98766899,2811.709,0.0
147,2.466667,3.9685781,1993.004,0.0
148,2.483333,4.05438948,1880.984,0.0
149,2.5,4.01373148,1352.382,0.0
150,2.516667,4.18043804,1828.69,3089236.25
151,2.533333,4.1926527,1613.676,0.0
152,2.55,4.26686668,1131.268,0.0
153,2.566667,4.28282881,1473.048,0.0
154,2.583333,4.25577021,1936.169,0.0
155,2.6,4.2808013,1991.908,0.0
156,2.616667,4.3551836,2246.644,0.0
157,2.633333,4.37899351,1673.763,0.0
158,2.65,4.49334526,836.932,0.0
159,2.666667,4.47485924,1682.264,0.0
160,2.683333,4.4955802,1181.992,0.0
161,2.7,4.5107007,1329.442,0.0
162,2.716667,4.49528074,1654.129,0.0
163,2.733333,4.61751938,1383.991,0.0
164,2.75,4.64553356,1225.067,0.0
165,2.766667,4.57280445,1170.035,0.0
166,2.783333,4.65491676,1545.331,0.0
167,2.8,4.73503971,2017.069,0.0
168,2.816667,4.68501949,1249.055,0.0
169,2.833333,4.7632165,1471.585,0.0
170,2.85,4.76511288,1066.424,0.0
171,2.866667,4.79053831,1345.266,0.0
172,2.883333,4.90285158,1032.021,0.0
173,2.9,4.89727402,866.627,0.0
174,2.916667,4.90039921,1381.731,0.0
175,2.933333,4.8500042,1489.224,0.0
176,2.95,4.93657637,964.273,0.0
177,2.966667,4.9860611,1263.259,0.0
178,2.983333,5.00620222,888.818,0.0
179,3.0,5.01881838,1060.089,0.0
180,3.016667,5.07283878,987.746,3672793.25
181,3.033333,5.06977654,1210.906,0.0
182,3.05,5.11558676,1286.503,0.0
183,3.066667,5.20728683,989.92,0.0
184,3.083333,5.18520832,621.654,0.0
185,3.1,5.13778591,1141.489,0.0
186,3.116667,5.20753241,1103.248,0.0
187,3.133333,5.29150152,1010.507,0.0
