frame,time,kinetic_energy,frame_time_ms,total_vorticity
0,0.016667,0.0432,375.982,260.745972
1,0.033333,0.08640001,505.551,0.0
2,0.05,0.12959751,201.052,0.0
3,0.066667,0.17277914,625.376,0.0
4,0.083333,0.21599001,707.028,0.0
5,0.1,0.25919738,1011.739,0.0
6,0.116667,0.30240002,1156.473,0.0
7,0.133333,0.34559223,1135.884,0.0
8,0.15,0.38879642,1225.749,0.0
9,0.166667,0.43199876,1265.643,0.0
10,0.183333,0.47519827,1324.778,0.0
11,0.2,0.51838976,1504.351,0.0
12,0.216667,0.56159806,1519.81,0.0
13,0.233333,0.60480005,1607.408,0.0
14,0.25,0.64799994,1216.499,0.0
15,0.266667,0.69118321,1669.361,0.0
16,0.283333,0.73439538,1568.925,0.0
17,0.3,0.7775957,1483.597,0.0
18,0.316667,0.82079947,1499.312,0.0
19,0.333333,0.86398238,1618.329,0.0
20,0.35,0.90719694,1675.358,0.0
21,0.366667,0.95037425,1530.017,0.0
22,0.383333,0.99358875,1208.772,0.0
23,0.4,1.03678763,1651.826,0.0
24,0.416667,1.07999313,1692.061,0.0
25,0.433333,1.12318981,1571.811,0.0
26,0.45,1.16639268,1524.063,0.0
27,0.466667,1.20959735,1579.512,0.0
28,0.483333,1.25279891,1599.931,0.0
29,0.5,1.29599941,1703.954,0.0
30,0.516667,1.32980895,1612.783,49626.761719
31,0.533333,1.35163283,1758.282,0.0
32,0.55,1.38299775,2261.432,0.0
33,0.566667,1.41152596,2263.435,0.0
34,0.583333,1.445382,2543.736,0.0
35,0.6,1.48159969,2414.245,0.0
36,0.616667,1.51745975,2326.596,0.0
37,0.633333,1.55464661,2542.016,0.0
38,0.65,1.59118223,2504.911,0.0
39,0.666667,1.628631,2528.113,0.0
40,0.683333,1.66727436,2867.711,0.0
41,0.7,1.70909488,2733.353,0.0
42,0.716667,1.750651,2524.454,0.0
43,0.733333,1.79340327,3230.073,0.0
44,0.75,1.83428109,2909.057,0.0
45,0.766667,1.87546551,2819.529,0.0
46,0.783333,1.91803038,3182.001,0.0
47,0.8,1.9627775,2633.314,0.0
48,0.816667,2.00637817,2812.108,0.0
49,0.833333,2.04697633,2947.03,0.0
50,0.85,2.09062719,3146.198,0.0
51,0.866667,2.13569498,3046.435,0.0
52,0.883333,2.17865562,3272.167,0.0
53,0.9,2.22253561,3321.311,0.0
54,0.916667,2.2649343,3352.839,0.0
55,0.933333,2.30752993,3302.75,0.0
56,0.95,2.35041046,3423.443,0.0
57,0.966667,2.39220166,3315.732,0.0
58,0.983333,2.41859651,2954.424,0.0
59,1.0,2.42749357,2868.501,0.0
60,1.016667,2.43735099,3083.675,291439.84375
61,1.033333,2.44519091,2843.441,0.0
62,1.05,2.44982338,3437.341,0.0
63,1.066667,2.44737554,2947.37,0.0
64,1.083333,2.4492321,3230.495,0.0
65,1.1,2.45321298,3571.95,0.0
66,1.116667,2.4519763,3663.306,0.0
67,1.133333,2.45047212,3344.349,0.0
68,1.15,2.45093799,3588.838,0.0
69,1.166667,2.45506835,3874.013,0.0
70,1.183333,2.46001077,4131.663,0.0
71,1.2,2.46356225,3709.486,0.0
72,1.216667,2.46610856,3487.5,0.0
73,1.233333,2.4689815,3804.266,0.0
74,1.25,2.47004151,3922.919,0.0
75,1.266667,2.47298741,3895.195,0.0
76,1.283333,2.47479391,4029.715,0.0
77,1.3,2.48001552,3668.872,0.0
78,1.316667,2.48238468,3564.379,0.0
79,1.333333,2.48777723,3157.952,0.0
80,1.35,2.49250174,3587.743,0.0
81,1.366667,2.50680113,2785.001,0.0
82,1.383333,2.51827598,2421.309,0.0
83,1.4,2.51774716,3413.416,0.0
84,1.416667,2.52219152,2927.882,0.0
85,1.433333,2.53719664,2813.708,0.0
86,1.45,2.55837584,2676.987,0.0
87,1.466667,2.5736227,2982.814,0.0
88,1.483333,2.5874958,2566.858,0.0
89,1.5,2.6001637,2029.402,0.0
90,1.516667,2.61549163,2521.278,731450.75
91,1.533333,2.61865711,2375.305,0.0
92,1.55,2.60814857,2745.572,0.0
93,1.566667,2.64302826,2067.9,0.0
94,1.583333,2.63238049,1582.846,0.0
95,1.6,2.65417695,1683.358,0.0
96,1.616667,2.64959836,1489.334,0.0
97,1.633333,2.61902213,2814.974,0.0
98,1.65,2.61254072,2513.151,0.0
99,1.666667,2.66354561,1942.203,0.0
100,1.683333,2.63188887,2415.886,0.0
101,1.7,2.63268733,2901.836,0.0
102,1.716667,2.63908553,1712.966,0.0
103,1.733333,2.67089057,2070.491,0.0
104,1.75,2.6553483,2330.341,0.0
105,1.766667,2.62527943,3059.087,0.0
106,1.783333,2.63608813,2064.798,0.0
107,1.8,2.64981508,2241.185,0.0
108,1.816667,2.62927485,1780.855,0.0
109,1.833333,2.64738584,1842.423,0.0
110,1.85,2.60633135,2736.1,0.0
111,1.866667,2.61292982,3161.533,0.0
112,1.883333,2.60907173,2858.874,0.0
113,1.9,2.64028621,2626.468,0.0
114,1.916667,2.65677977,2043.521,0.0
115,1.933333,2.67031932,1926.745,0.0
116,1.95,2.67348719,2629.499,0.0
117,1.966667,2.73472643,1780.574,0.0
118,1.983333,2.73074818,2154.158,0.0
119,2.0,2.70415688,2631.182,0.0
120,2.016667,2.7830162,1912.595,2545927.25
121,2.033333,2.72821403,1967.778,0.0
122,2.05,2.70988965,2501.422,0.0
123,2.066667,2.64287472,3228.964,0.0
124,2.083333,2.70446038,1811.272,0.0
125,2.1,2.66081381,2833.397,0.0
126,2.116667,2.62990475,3614.035,0.0
127,2.133333,2.6456213,2498.897,0.0
128,2.15,2.68175578,2410.742,0.0
129,2.166667,2.67710376,3078.982,0.0
130,2.183333,2.70675755,2208.452,0.0
131,2.2,2.71531534,1341.674,0.0
132,2.216667,2.67711163,2694.996,0.0
133,2.233333,2.66778064,2895.633,0.0
134,2.25,2.67234302,2400.201,0.0
135,2.266667,2.67229629,2463.979,0.0
136,2.283333,2.62769961,3392.741,0.0
137,2.3,2.64966798,3077.479,0.0
138,2.316667,2.68002105,1887.582,0.0
139,2.333333,2.6754055,3261.055,0.0
140,2.35,2.7082727,2288.059,0.0
141,2.366667,2.7383287,2656.269,0.0
142,2.383333,2.70989871,3289.42,0.0
143,2.4,2.72802949,2704.302,0.0
