frame,time,kinetic_energy,frame_time_ms,total_vorticity
0,0.016667,0.81960154,7427.809,22886.582031
1,0.033333,3.25997448,2268.346,0.0
2,0.05,7.35120058,1425.063,0.0
3,0.066667,13.02995491,1178.157,0.0
4,0.083333,20.3249054,1338.309,0.0
5,0.1,28.67453194,1163.958,0.0
6,0.116667,34.12617111,2066.027,0.0
7,0.133333,34.23363113,2128.192,0.0
8,0.15,34.9381752,1458.37,0.0
9,0.166667,33.72104263,2949.914,0.0
10,0.183333,33.42288208,2827.443,0.0
11,0.2,33.90084076,4473.056,0.0
12,0.216667,34.35412979,11869.663,0.0
13,0.233333,34.56185913,28644.452,0.0
14,0.25,34.2568779,12372.656,0.0
15,0.266667,34.56483078,25929.912,0.0
16,0.283333,34.50171661,22760.081,0.0
17,0.3,34.42433929,16638.773,0.0
18,0.316667,34.88455582,11043.972,0.0
19,0.333333,34.0486145,19058.05,0.0
20,0.35,33.91129303,18091.297,0.0
21,0.366667,34.13893127,20429.789,0.0
22,0.383333,33.81037521,12390.751,0.0
23,0.4,33.71781921,18076.196,0.0
24,0.416667,33.48887253,23557.452,0.0
25,0.433333,33.16584778,20979.872,0.0
26,0.45,33.00453949,14306.698,0.0
27,0.466667,32.54286194,15962.257,0.0
28,0.483333,32.12389374,14719.426,0.0
29,0.5,31.65122604,23823.207,0.0
30,0.516667,31.12983704,19854.534,734103.9375
31,0.533333,30.61156845,13284.261,0.0
32,0.55,29.99387932,26800.701,0.0
33,0.566667,29.46780586,24861.353,0.0
34,0.583333,28.96873474,22287.291,0.0
35,0.6,28.45093536,25433.369,0.0
36,0.616667,27.83397102,25154.215,0.0
37,0.633333,27.01842117,13629.294,0.0
38,0.65,26.54130745,14868.689,0.0
39,0.666667,26.00045395,21032.633,0.0
40,0.683333,25.31281662,12185.242,0.0
41,0.7,24.50395012,15554.405,0.0
42,0.716667,23.28995323,22743.822,0.0
43,0.733333,22.02070618,14825.122,0.0
44,0.75,20.59440613,9988.153,0.0
45,0.766667,19.21717453,9449.055,0.0
46,0.783333,17.83938599,17719.98,0.0
47,0.8,16.76041222,14012.082,0.0
48,0.816667,15.91622448,4794.529,0.0
49,0.833333,15.13196945,8677.222,0.0
50,0.85,13.60500622,15539.089,0.0
51,0.866667,12.51111126,13250.617,0.0
52,0.883333,11.40825939,9602.586,0.0
53,0.9,10.20479488,10969.298,0.0
54,0.916667,9.15331364,6837.08,0.0
55,0.933333,8.08430004,3433.846,0.0
56,0.95,6.99915266,8016.791,0.0
57,0.966667,6.27572107,1929.245,0.0
58,0.983333,5.48452663,8171.714,0.0
59,1.0,5.05224705,7159.222,0.0
60,1.016667,4.41947317,8579.438,594697.125
61,1.033333,4.19739437,4777.605,0.0
62,1.05,4.09265041,9831.721,0.0
63,1.066667,4.16056681,6364.471,0.0
64,1.083333,4.60803413,2379.282,0.0
65,1.1,4.60445356,5262.37,0.0
66,1.116667,5.12841177,2717.851,0.0
67,1.133333,5.31611204,4745.24,0.0
68,1.15,5.55559301,2871.481,0.0
69,1.166667,5.24318314,12777.1,0.0
70,1.183333,5.29562044,12452.811,0.0
71,1.2,5.34312201,8231.822,0.0
72,1.216667,5.2339654,6983.891,0.0
73,1.233333,5.08844614,16810.771,0.0
74,1.25,4.83677626,2523.434,0.0
75,1.266667,4.64129257,14719.366,0.0
76,1.283333,4.48686504,12990.194,0.0
77,1.3,4.33994532,10503.803,0.0
78,1.316667,4.21902037,4920.875,0.0
79,1.333333,4.18196869,12297.638,0.0
80,1.35,4.16930389,8750.47,0.0
81,1.366667,4.19497204,14211.468,0.0
82,1.383333,4.23953915,16915.526,0.0
83,1.4,4.28508615,16371.232,0.0
84,1.416667,4.31335402,16823.078,0.0
85,1.433333,4.41778469,17286.101,0.0
86,1.45,4.56811047,17049.432,0.0
87,1.466667,4.71544361,16660.089,0.0
88,1.483333,4.85799217,16325.296,0.0
89,1.5,4.99406052,15938.396,0.0
90,1.516667,5.10471725,15071.481,357786.625
91,1.533333,5.1935215,15589.132,0.0
92,1.55,5.29270363,14802.371,0.0
93,1.566667,5.38556719,12524.523,0.0
94,1.583333,5.4499402,12336.538,0.0
95,1.6,5.52719879,13653.082,0.0
96,1.616667,5.60919428,12738.761,0.0
97,1.633333,5.67405891,13972.771,0.0
98,1.65,5.74695635,13832.391,0.0
99,1.666667,5.82318163,13706.282,0.0
100,1.683333,5.88329983,13731.012,0.0
101,1.7,5.80248928,13936.398,0.0
102,1.716667,5.53317165,13429.611,0.0
103,1.733333,4.48678303,12453.759,0.0
