frame,time,kinetic_energy,frame_time_ms,total_vorticity
0,0.016667,0.81980985,9554.251,22552.634766
1,0.033333,3.25906563,3204.87,0.0
2,0.05,7.42130661,1146.226,0.0
3,0.066667,13.24708748,1393.267,0.0
4,0.083333,20.14644814,3516.026,0.0
5,0.1,28.88991356,1164.84,0.0
6,0.116667,34.41872025,1781.107,0.0
7,0.133333,34.31607819,2302.919,0.0
8,0.15,34.9726944,2408.169,0.0
9,0.166667,35.38136292,1796.042,0.0
10,0.183333,35.32173157,1665.812,0.0
11,0.2,33.93733597,2004.789,0.0
12,0.216667,32.626194,3437.179,0.0
13,0.233333,33.80845642,2629.373,0.0
14,0.25,33.46214294,1399.133,0.0
15,0.266667,33.03750229,3877.799,0.0
16,0.283333,32.73931122,2641.591,0.0
17,0.3,32.41815948,4578.358,0.0
18,0.316667,32.3091507,3742.132,0.0
19,0.333333,31.50962448,6765.687,0.0
20,0.35,31.25822639,4082.009,0.0
21,0.366667,31.16944313,4479.073,0.0
22,0.383333,31.84036064,1122.139,0.0
23,0.4,30.67347908,15460.341,0.0
24,0.416667,31.00165176,7249.693,0.0
25,0.433333,31.21442032,8696.236,0.0
26,0.45,30.90218163,5049.021,0.0
27,0.466667,29.82578087,8211.824,0.0
28,0.483333,29.9126339,6711.524,0.0
29,0.5,29.06051826,8687.644,0.0
30,0.516667,28.74057579,8501.258,1380113.0
31,0.533333,28.49408722,6911.023,0.0
32,0.55,28.50707436,6331.798,0.0
33,0.566667,27.63178253,5419.364,0.0
34,0.583333,26.9889183,6756.469,0.0
35,0.6,26.93070793,5198.367,0.0
36,0.616667,25.85840607,7870.105,0.0
37,0.633333,25.38553429,5495.651,0.0
38,0.65,24.87352562,7398.594,0.0
39,0.666667,24.34360123,8902.673,0.0
40,0.683333,23.77892685,7034.558,0.0
41,0.7,23.22538757,6040.836,0.0
42,0.716667,22.73358917,5125.756,0.0
43,0.733333,21.91763878,7159.942,0.0
44,0.75,21.31851387,4021.13,0.0
45,0.766667,20.7368927,5132.986,0.0
46,0.783333,19.79297829,8379.566,0.0
47,0.8,19.19285774,3204.31,0.0
48,0.816667,18.64900208,5094.183,0.0
49,0.833333,18.00862312,10096.65,0.0
50,0.85,17.43503189,5508.813,0.0
51,0.866667,16.95077896,6232.698,0.0
52,0.883333,18.5182457,5751.621,0.0
53,0.9,16.82491112,2525.122,0.0
54,0.916667,16.02504921,4427.324,0.0
55,0.933333,14.77083778,7107.841,0.0
56,0.95,14.29548836,7899.01,0.0
57,0.966667,13.81495094,4698.764,0.0
58,0.983333,13.59233761,7672.532,0.0
59,1.0,13.53105259,6224.168,0.0
60,1.016667,14.17675877,6930.557,3931957.0
61,1.033333,14.85579014,4607.634,0.0
62,1.05,15.56886387,4455.027,0.0
63,1.066667,16.11439133,3259.259,0.0
64,1.083333,16.73897362,4515.046,0.0
65,1.1,16.91150665,4068.007,0.0
66,1.116667,18.01371574,3277.625,0.0
67,1.133333,18.73166656,2828.167,0.0
68,1.15,18.73856354,3840.865,0.0
69,1.166667,19.57685661,2746.175,0.0
70,1.183333,20.10359955,3395.053,0.0
71,1.2,20.45479584,1911.496,0.0
72,1.216667,20.59986115,2795.106,0.0
73,1.233333,21.02912903,2061.003,0.0
74,1.25,21.25243378,1942.352,0.0
75,1.266667,21.24563789,2588.269,0.0
76,1.283333,21.36528397,1315.899,0.0
77,1.3,21.70334244,1225.885,0.0
78,1.316667,21.18319702,987.042,0.0
79,1.333333,21.31972694,1578.774,0.0
80,1.35,21.13783836,1464.623,0.0
81,1.366667,21.48877907,1194.681,0.0
82,1.383333,21.47844315,1156.631,0.0
83,1.4,21.50802231,1151.02,0.0
84,1.416667,21.3308506,550.968,0.0
85,1.433333,21.32893753,805.904,0.0
86,1.45,21.41786957,910.575,0.0
87,1.466667,21.53234673,851.095,0.0
88,1.483333,21.46364212,924.658,0.0
89,1.5,21.58406067,994.798,0.0
90,1.516667,21.61398125,713.087,13206409.0
91,1.533333,21.18496704,802.759,0.0
92,1.55,21.54598999,799.018,0.0
93,1.566667,21.56657219,770.41,0.0
94,1.583333,21.84149551,652.288,0.0
95,1.6,21.50822639,644.993,0.0
96,1.616667,21.61980438,623.48,0.0
97,1.633333,22.06768608,718.684,0.0
98,1.65,22.31982422,686.364,0.0
99,1.666667,22.9705658,592.8,0.0
100,1.683333,23.02836609,656.605,0.0
101,1.7,23.43161583,735.755,0.0
102,1.716667,23.44094849,671.177,0.0
103,1.733333,23.82637024,672.084,0.0
104,1.75,24.2988739,686.956,0.0
105,1.766667,24.88572311,713.119,0.0
106,1.783333,25.07718086,719.103,0.0
107,1.8,26.04265594,722.497,0.0
108,1.816667,26.81165886,728.182,0.0
109,1.833333,27.62879181,720.244,0.0
110,1.85,27.9216423,718.703,0.0
111,1.866667,28.2101841,767.72,0.0
112,1.883333,29.15271759,680.111,0.0
113,1.9,30.27197838,778.514,0.0
114,1.916667,31.30375481,856.863,0.0
115,1.933333,31.81405449,667.234,0.0
116,1.95,32.06040955,683.943,0.0
117,1.966667,32.24547958,496.701,0.0
118,1.983333,32.90369415,686.036,0.0
119,2.0,33.01242447,610.812,0.0
120,2.016667,32.89664841,686.968,20605452.0
121,2.033333,32.92510223,783.267,0.0
122,2.05,33.11063004,620.065,0.0
123,2.066667,33.4716301,741.376,0.0
124,2.083333,32.87344742,662.665,0.0
125,2.1,33.2694397,633.603,0.0
126,2.116667,32.86302567,748.921,0.0
127,2.133333,32.26552582,583.472,0.0
128,2.15,32.32580566,459.181,0.0
129,2.166667,32.77864838,531.299,0.0
130,2.183333,31.80834961,582.018,0.0
131,2.2,31.92196655,463.637,0.0
132,2.216667,31.55162048,509.815,0.0
133,2.233333,31.62879562,513.311,0.0
134,2.25,31.82014465,498.935,0.0
135,2.266667,31.80707359,344.088,0.0
136,2.283333,31.53715515,458.527,0.0
