frame,time,kinetic_energy,frame_time_ms,total_vorticity
153,2.566667,2.36123395,14.318,0.0
154,2.583333,2.36012673,14.078,0.0
155,2.6,2.36026788,14.451,0.0
156,2.616667,2.35919929,14.295,0.0
157,2.633333,2.35787058,13.985,0.0
158,2.65,2.35948324,14.412,0.0
159,2.666667,2.35905313,14.351,0.0
160,2.683333,2.35875869,14.428,0.0
161,2.7,2.35683036,13.872,0.0
162,2.716667,2.35681009,14.382,0.0
163,2.733333,2.35891008,14.415,0.0
164,2.75,2.35971379,14.217,0.0
165,2.766667,2.36072612,14.847,0.0
166,2.783333,2.36113405,14.701,0.0
167,2.8,2.35941911,13.952,0.0
168,2.816667,2.35782528,14.216,0.0
169,2.833333,2.35887837,14.199,0.0
170,2.85,2.359339,14.442,0.0
171,2.866667,2.36064529,14.666,0.0
172,2.883333,2.35953116,14.376,0.0
173,2.9,2.36111403,14.508,0.0
174,2.916667,2.36190724,14.384,0.0
175,2.933333,2.36086035,14.31,0.0
176,2.95,2.36126065,14.717,0.0
177,2.966667,2.36014676,14.409,0.0
178,2.983333,2.36124444,14.775,0.0
179,3.0,2.36133027,14.35,0.0
180,3.016667,2.35989523,14.591,270327.9375
181,3.033333,2.35908961,14.056,0.0
182,3.05,2.3590796,14.799,0.0
183,3.066667,2.35789371,14.491,0.0
184,3.083333,2.35902572,14.679,0.0
185,3.1,2.35949254,14.698,0.0
186,3.116667,2.35895038,14.787,0.0
187,3.133333,2.35723948,14.519,0.0
188,3.15,2.35461426,14.22,0.0
189,3.166667,2.35592985,14.784,0.0
190,3.183333,2.35582757,14.628,0.0
191,3.2,2.356148,14.761,0.0
192,3.216667,2.35743403,14.618,0.0
193,3.233333,2.35733938,14.539,0.0
194,3.25,2.35738945,14.929,0.0
195,3.266667,2.35887122,14.955,0.0
196,3.283333,2.35984826,15.007,0.0
197,3.3,2.35870862,14.796,0.0
198,3.316667,2.35733652,14.837,0.0
199,3.333333,2.35923004,15.058,0.0
200,3.35,2.36029983,14.846,0.0
201,3.366667,2.36028814,15.006,0.0
202,3.383333,2.35889196,14.977,0.0
203,3.4,2.35902286,14.992,0.0
204,3.416667,2.36039639,15.121,0.0
205,3.433333,2.36207628,15.319,0.0
206,3.45,2.36011982,14.764,0.0
207,3.466667,2.36029267,14.956,0.0
208,3.483333,2.35991335,15.042,0.0
209,3.5,2.35868812,15.087,0.0
210,3.516667,2.35807586,15.287,281093.5
211,3.533333,2.35870695,14.886,0.0
212,3.55,2.35939217,15.103,0.0
213,3.566667,2.35775447,15.062,0.0
214,3.583333,2.35743856,15.129,0.0
215,3.6,2.35640717,15.203,0.0
216,3.616667,2.35561919,15.236,0.0
217,3.633333,2.35536098,15.175,0.0
218,3.65,2.35503435,15.254,0.0
219,3.666667,2.35396814,15.124,0.0
220,3.683333,2.35398889,15.253,0.0
221,3.7,2.35134459,15.064,0.0
222,3.716667,2.3495121,15.099,0.0
223,3.733333,2.34806776,15.19,0.0
224,3.75,2.34707189,15.519,0.0
225,3.766667,2.34582376,15.53,0.0
226,3.783333,2.34603357,15.312,0.0
227,3.8,2.34545851,15.442,0.0
228,3.816667,2.3453238,15.571,0.0
229,3.833333,2.34531784,15.526,0.0
230,3.85,2.34539747,15.771,0.0
231,3.866667,2.34433579,15.511,0.0
232,3.883333,2.34455323,15.521,0.0
233,3.9,2.34459996,15.56,0.0
234,3.916667,2.34382772,15.517,0.0
235,3.933333,2.34493279,16.255,0.0
236,3.95,2.34498429,15.69,0.0
237,3.966667,2.34574103,15.592,0.0
238,3.983333,2.34729242,15.592,0.0
239,4.0,2.3482089,15.642,0.0
240,4.016667,2.3485291,15.933,280728.78125
241,4.033333,2.34906983,15.822,0.0
242,4.05,2.34892678,15.748,0.0
243,4.066667,2.34823442,15.976,0.0
244,4.083333,2.35019302,15.967,0.0
245,4.1,2.35008955,16.045,0.0
246,4.116667,2.34929395,15.677,0.0
247,4.133333,2.35102367,16.283,0.0
248,4.15,2.35183907,15.722,0.0
249,4.166667,2.35216975,15.694,0.0
250,4.183333,2.35273719,15.869,0.0
251,4.2,2.35203218,15.669,0.0
252,4.216667,2.3507185,15.53,0.0
253,4.233333,2.35069227,15.976,0.0
254,4.25,2.34990859,15.731,0.0
255,4.266667,2.35011435,15.948,0.0
256,4.283333,2.34912395,15.817,0.0
257,4.3,2.34899473,15.994,0.0
258,4.316667,2.3491137,15.771,0.0
259,4.333333,2.34930062,15.735,0.0
260,4.35,2.34874558,16.253,0.0
261,4.366667,2.3477664,15.986,0.0
262,4.383333,2.34682798,16.101,0.0
