frame,time,kinetic_energy,frame_time_ms,total_vorticity
0,0.016667,0.8183763,12597.272,0.0
1,0.033333,3.26778007,2397.828,0.0
2,0.05,7.48586369,682.402,0.0
3,0.066667,12.75946522,5951.338,0.0
4,0.083333,19.90353394,630.193,0.0
5,0.1,27.73464775,1997.247,0.0
6,0.116667,34.01961899,2117.579,0.0
7,0.133333,34.81162262,2009.769,0.0
8,0.15,33.67663956,5030.446,0.0
9,0.166667,33.81229401,3763.832,0.0
10,0.183333,33.81488419,4838.157,0.0
11,0.2,33.71251297,5574.353,0.0
12,0.216667,34.34625626,1676.281,0.0
13,0.233333,33.05232239,1432.038,0.0
14,0.25,33.30321121,1399.461,0.0
15,0.266667,31.4240818,4039.898,0.0
16,0.283333,32.12704086,10243.167,0.0
17,0.3,31.83695793,4261.134,0.0
18,0.316667,32.04183578,20615.468,0.0
19,0.333333,31.72564888,22441.228,0.0
20,0.35,31.29046631,6528.311,0.0
21,0.366667,30.96346664,7453.481,0.0
22,0.383333,30.69524956,7802.059,0.0
23,0.4,30.99862289,22966.522,0.0
24,0.416667,30.82605743,22993.853,0.0
25,0.433333,30.66162491,32670.175,0.0
26,0.45,30.4581852,31656.88,0.0
27,0.466667,30.21293449,25326.693,0.0
28,0.483333,29.96622086,30437.339,0.0
29,0.5,29.71875954,32315.808,0.0
30,0.516667,29.4513588,30665.497,654548.0
31,0.533333,29.11431885,30364.488,0.0
32,0.55,28.7003727,31959.016,0.0
33,0.566667,28.16146469,28017.664,0.0
34,0.583333,27.54531097,32234.966,0.0
35,0.6,27.05531502,28178.211,0.0
36,0.616667,26.33011436,24627.688,0.0
37,0.633333,25.59152412,27937.714,0.0
38,0.65,24.9151516,27606.46,0.0
39,0.666667,24.29845619,24479.72,0.0
40,0.683333,23.48217773,6405.85,0.0
41,0.7,22.49500656,16580.568,0.0
42,0.716667,21.58562469,20441.612,0.0
43,0.733333,20.61443901,17669.709,0.0
44,0.75,19.61312294,20906.553,0.0
45,0.766667,18.49593544,8300.245,0.0
46,0.783333,17.23497772,19597.462,0.0
47,0.8,15.99771118,15637.704,0.0
48,0.816667,14.78707409,18542.628,0.0
49,0.833333,13.53585815,13584.642,0.0
50,0.85,12.32005882,18654.088,0.0
51,0.866667,10.9716444,22777.076,0.0
52,0.883333,9.74416637,22647.795,0.0
53,0.9,8.54141998,22984.004,0.0
54,0.916667,7.3660264,22162.815,0.0
55,0.933333,6.25435305,21319.417,0.0
56,0.95,5.2169919,22631.505,0.0
57,0.966667,4.30818844,21070.083,0.0
58,0.983333,3.53258944,14186.232,0.0
59,1.0,2.86220193,22183.722,0.0
60,1.016667,2.37279916,19650.106,408824.65625
61,1.033333,2.03587151,17306.704,0.0
62,1.05,1.83040345,22102.552,0.0
63,1.066667,1.76412845,18917.554,0.0
