frame,time,kinetic_energy,frame_time_ms,total_vorticity
0,0.016667,0.0432,1873.148,260.745636
1,0.033333,0.08640001,193.96,0.0
2,0.05,0.129599,232.72,0.0
3,0.066667,0.17278758,185.03,0.0
4,0.083333,0.21599475,300.417,0.0
5,0.1,0.25919351,401.854,0.0
6,0.116667,0.30240002,333.827,0.0
7,0.133333,0.34559762,486.945,0.0
8,0.15,0.38879773,481.888,0.0
9,0.166667,0.43199998,548.907,0.0
10,0.183333,0.47518605,511.765,0.0
11,0.2,0.51839781,663.911,0.0
12,0.216667,0.5615961,677.388,0.0
13,0.233333,0.60478508,662.835,0.0
14,0.25,0.64799863,806.587,0.0
15,0.266667,0.69119877,685.478,0.0
16,0.283333,0.73439986,743.739,0.0
17,0.3,0.77759618,794.393,0.0
18,0.316667,0.82079524,750.934,0.0
19,0.333333,0.86398464,839.727,0.0
20,0.35,0.90719956,754.252,0.0
21,0.366667,0.95039082,768.643,0.0
22,0.383333,0.99359983,820.606,0.0
23,0.4,1.03679991,831.439,0.0
24,0.416667,1.08000004,870.262,0.0
25,0.433333,1.12319958,738.372,0.0
26,0.45,1.16639948,704.155,0.0
27,0.466667,1.20959997,841.002,0.0
28,0.483333,1.25280023,814.901,0.0
29,0.5,1.29599559,881.358,0.0
30,0.516667,1.328704,768.8,72994.867188
31,0.533333,1.35033035,1195.184,0.0
32,0.55,1.37921464,1327.731,0.0
33,0.566667,1.40943897,1365.064,0.0
34,0.583333,1.43844128,1364.639,0.0
35,0.6,1.47002184,1371.46,0.0
36,0.616667,1.50300169,1429.215,0.0
37,0.633333,1.53551745,1382.748,0.0
38,0.65,1.56759572,1619.104,0.0
39,0.666667,1.59805584,1387.083,0.0
40,0.683333,1.63380814,1548.992,0.0
41,0.7,1.67122698,1557.954,0.0
42,0.716667,1.70904195,1695.065,0.0
43,0.733333,1.74902833,1765.232,0.0
44,0.75,1.78781033,1816.345,0.0
45,0.766667,1.829126,1755.094,0.0
46,0.783333,1.86985469,1852.495,0.0
47,0.8,1.91006458,1783.721,0.0
48,0.816667,1.95207036,1796.489,0.0
49,0.833333,1.99348712,1847.141,0.0
50,0.85,2.03604937,1805.156,0.0
51,0.866667,2.07860374,2025.016,0.0
52,0.883333,2.12208772,2012.954,0.0
53,0.9,2.16391921,1868.964,0.0
54,0.916667,2.20507264,2042.357,0.0
55,0.933333,2.24747658,2228.694,0.0
56,0.95,2.2907536,2297.61,0.0
57,0.966667,2.30686498,2041.105,0.0
58,0.983333,2.29124713,1834.51,0.0
59,1.0,2.28493214,1781.586,0.0
60,1.016667,2.28433275,1654.883,257820.0
61,1.033333,2.28676939,1757.405,0.0
62,1.05,2.28969312,2141.022,0.0
63,1.066667,2.29079151,1978.619,0.0
64,1.083333,2.29590106,1728.356,0.0
65,1.1,2.30029011,1915.155,0.0
66,1.116667,2.30244017,2109.319,0.0
67,1.133333,2.30627227,2362.33,0.0
68,1.15,2.30886197,2319.58,0.0
69,1.166667,2.31241155,2451.152,0.0
70,1.183333,2.31305146,2410.383,0.0
71,1.2,2.3133173,2415.495,0.0
72,1.216667,2.31505322,2438.835,0.0
73,1.233333,2.31738567,2369.468,0.0
74,1.25,2.31792712,2382.575,0.0
75,1.266667,2.32062459,2448.285,0.0
76,1.283333,2.32177234,2555.03,0.0
77,1.3,2.32238722,2533.107,0.0
78,1.316667,2.32055235,2596.022,0.0
79,1.333333,2.3232286,2735.753,0.0
80,1.35,2.32546496,2713.374,0.0
81,1.366667,2.32693291,2703.813,0.0
82,1.383333,2.32798266,2704.035,0.0
83,1.4,2.3275609,2796.067,0.0
84,1.416667,2.3273313,2914.329,0.0
85,1.433333,2.32667136,2704.334,0.0
86,1.45,2.32737184,2830.644,0.0
87,1.466667,2.32697845,2424.93,0.0
88,1.483333,2.32733512,2114.814,0.0
89,1.5,2.32701564,2431.086,0.0
90,1.516667,2.32620549,2261.062,275963.625
91,1.533333,2.32822394,2181.334,0.0
92,1.55,2.32744408,2543.676,0.0
93,1.566667,2.3272841,3042.693,0.0
94,1.583333,2.32665968,2910.708,0.0
95,1.6,2.32616043,3139.151,0.0
96,1.616667,2.32625079,3122.949,0.0
97,1.633333,2.32489109,2923.439,0.0
98,1.65,2.32603478,3025.319,0.0
99,1.666667,2.32550406,3218.214,0.0
100,1.683333,2.32450724,3285.685,0.0
101,1.7,2.32357049,3016.921,0.0
102,1.716667,2.32504821,3122.324,0.0
103,1.733333,2.324507,3249.099,0.0
104,1.75,2.32441401,3130.271,0.0
105,1.766667,2.32451463,3334.1,0.0
106,1.783333,2.3264997,3301.709,0.0
107,1.8,2.32331514,3204.315,0.0
108,1.816667,2.32282138,3371.118,0.0
109,1.833333,2.32237077,3247.488,0.0
110,1.85,2.32450461,3462.483,0.0
111,1.866667,2.32419705,3405.928,0.0
112,1.883333,2.3215816,3361.969,0.0
113,1.9,2.32230091,3332.004,0.0
114,1.916667,2.3232367,3496.019,0.0
115,1.933333,2.32066965,3532.377,0.0
116,1.95,2.32180333,3782.627,0.0
117,1.966667,2.32301664,3511.433,0.0
118,1.983333,2.3223958,3509.359,0.0
119,2.0,2.32004976,3738.012,0.0
120,2.016667,2.32076097,3465.693,293725.8125
121,2.033333,2.32447124,3520.294,0.0
122,2.05,2.32691145,3579.481,0.0
123,2.066667,2.32662964,3445.528,0.0
124,2.083333,2.32471657,3831.457,0.0
125,2.1,2.32371092,3662.028,0.0
126,2.116667,2.32264638,3611.201,0.0
127,2.133333,2.32281184,3618.329,0.0
128,2.15,2.32288885,3635.39,0.0
129,2.166667,2.32501149,3795.907,0.0
130,2.183333,2.32542515,3783.927,0.0
131,2.2,2.32731175,3697.42,0.0
132,2.216667,2.32956457,3745.537,0.0
133,2.233333,2.32869649,3663.73,0.0
134,2.25,2.32794523,3836.538,0.0
135,2.266667,2.32745337,3720.427,0.0
136,2.283333,2.32958579,4008.025,0.0
137,2.3,2.32902336,3971.383,0.0
138,2.316667,2.32693911,3773.199,0.0
139,2.333333,2.32771373,4157.591,0.0
140,2.35,2.32871151,3967.183,0.0
141,2.366667,2.32835364,4104.821,0.0
142,2.383333,2.3294642,4057.14,0.0
143,2.4,2.33009577,3939.705,0.0
144,2.416667,2.32959533,4079.432,0.0
145,2.433333,2.32899499,4295.834,0.0
146,2.45,2.33056831,4416.007,0.0
147,2.466667,2.32910538,4108.524,0.0
148,2.483333,2.32882142,4068.042,0.0
149,2.5,2.33024144,3989.288,0.0
150,2.516667,2.33141494,4397.033,325644.8125
151,2.533333,2.33300567,4222.254,0.0
152,2.55,2.33429527,4171.723,0.0
153,2.566667,2.33299923,4033.118,0.0
154,2.583333,2.33199716,4387.064,0.0
155,2.6,2.33157516,4210.779,0.0
156,2.616667,2.33104372,4738.575,0.0
157,2.633333,2.33096671,4361.933,0.0
158,2.65,2.33251119,4288.255,0.0
159,2.666667,2.3342824,4684.488,0.0
160,2.683333,2.33421087,4655.982,0.0
161,2.7,2.33466268,4780.537,0.0
162,2.716667,2.33523035,4949.069,0.0
163,2.733333,2.33557701,5121.465,0.0
164,2.75,2.33175302,4740.858,0.0
165,2.766667,2.33136463,4773.231,0.0
166,2.783333,2.33264136,5212.134,0.0
167,2.8,2.33211899,4929.294,0.0
168,2.816667,2.33204055,5227.448,0.0
169,2.833333,2.33252168,5071.444,0.0
170,2.85,2.33331513,5187.964,0.0
171,2.866667,2.33544111,5039.617,0.0
172,2.883333,2.33756971,5320.487,0.0
173,2.9,2.33874846,5343.555,0.0
174,2.916667,2.33929777,5202.289,0.0
175,2.933333,2.34029818,5448.548,0.0
176,2.95,2.33934712,5132.919,0.0
177,2.966667,2.34259319,5377.908,0.0
178,2.983333,2.34174323,5070.305,0.0
179,3.0,2.34128594,5493.821,0.0
180,3.016667,2.3410151,5213.166,337334.53125
