frame,time,kinetic_energy,frame_time_ms,total_vorticity
141,2.366667,4.08175039,1281.697,0.0
142,2.383333,4.13432693,820.045,0.0
143,2.4,4.20224762,1047.784,0.0
144,2.416667,4.2387023,925.931,0.0
145,2.433333,4.29106665,1123.85,0.0
146,2.45,4.38507462,479.09,0.0
147,2.466667,4.34687376,994.963,0.0
148,2.483333,4.40684843,544.414,0.0
149,2.5,4.42411518,1029.822,0.0
150,2.516667,4.49603558,674.71,4009633.0
151,2.533333,4.50091696,925.959,0.0
152,2.55,4.57577229,561.376,0.0
153,2.566667,4.61982346,844.936,0.0
154,2.583333,4.65734863,986.185,0.0
155,2.6,4.63559628,782.369,0.0
156,2.616667,4.69117022,751.168,0.0
157,2.633333,4.73230791,831.46,0.0
158,2.65,4.76167297,730.337,0.0
159,2.666667,4.82004499,379.235,0.0
160,2.683333,4.78751183,629.567,0.0
161,2.7,4.82678986,697.093,0.0
162,2.716667,4.88149548,403.027,0.0
163,2.733333,4.98503637,721.656,0.0
164,2.75,4.96310568,714.14,0.0
165,2.766667,5.05831337,702.875,0.0
166,2.783333,4.96986294,485.265,0.0
167,2.8,5.0273633,315.901,0.0
168,2.816667,5.04082489,772.038,0.0
169,2.833333,5.16946077,474.157,0.0
170,2.85,5.10211754,581.589,0.0
171,2.866667,5.13092852,501.579,0.0
172,2.883333,5.14235163,631.177,0.0
173,2.9,5.19993639,569.146,0.0
174,2.916667,5.218606,667.036,0.0
175,2.933333,5.29752636,477.844,0.0
176,2.95,5.32752705,670.833,0.0
177,2.966667,5.34025097,526.037,0.0
178,2.983333,5.35675335,479.391,0.0
179,3.0,5.52903461,487.147,0.0
180,3.016667,5.44047689,572.046,5082090.5
181,3.033333,5.44658566,648.915,0.0
182,3.05,5.49873209,570.008,0.0
183,3.066667,5.57407379,642.96,0.0
184,3.083333,5.65196037,227.248,0.0
185,3.1,5.66362524,486.28,0.0
186,3.116667,5.55357409,437.99,0.0
187,3.133333,5.76027107,363.529,0.0
188,3.15,5.68708992,458.215,0.0
189,3.166667,5.82004166,503.341,0.0
190,3.183333,5.59733915,373.514,0.0
191,3.2,5.83643103,586.95,0.0
192,3.216667,5.77148581,522.22,0.0
193,3.233333,5.89967346,538.265,0.0
194,3.25,5.9696207,406.791,0.0
195,3.266667,5.935534,606.293,0.0
196,3.283333,5.90663052,433.553,0.0
197,3.3,5.94973946,528.577,0.0
198,3.316667,5.9729166,224.416,0.0
199,3.333333,6.13763809,524.579,0.0
200,3.35,6.06001663,274.25,0.0
201,3.366667,6.07461929,516.507,0.0
202,3.383333,6.15175295,380.706,0.0
203,3.4,6.16596508,480.709,0.0
204,3.416667,6.1260004,452.263,0.0
205,3.433333,6.15950489,436.341,0.0
206,3.45,6.2483449,469.327,0.0
207,3.466667,6.32928944,460.204,0.0
208,3.483333,6.28129864,455.388,0.0
209,3.5,6.32974386,506.533,0.0
210,3.516667,6.33833456,515.908,5003219.0
211,3.533333,6.56616259,510.233,0.0
212,3.55,6.4570961,410.121,0.0
213,3.566667,6.5730691,438.301,0.0
214,3.583333,6.50387716,409.852,0.0
215,3.6,6.50212193,250.415,0.0
216,3.616667,6.68081713,504.022,0.0
217,3.633333,6.48937702,401.469,0.0
218,3.65,6.66734409,515.314,0.0
219,3.666667,6.68060207,456.072,0.0
220,3.683333,6.83149052,305.909,0.0
221,3.7,6.70658875,523.166,0.0
222,3.716667,6.67228031,463.685,0.0
223,3.733333,6.82677317,426.152,0.0
224,3.75,6.87180948,469.244,0.0
225,3.766667,6.88953304,465.677,0.0
226,3.783333,6.82791901,381.711,0.0
227,3.8,6.84571409,425.961,0.0
228,3.816667,6.95532513,400.839,0.0
229,3.833333,7.03213882,466.283,0.0
230,3.85,7.10560322,430.733,0.0
231,3.866667,7.18263054,344.445,0.0
232,3.883333,7.06094122,407.104,0.0
233,3.9,7.10853148,418.318,0.0
234,3.916667,7.21566439,397.003,0.0
235,3.933333,7.1984663,505.229,0.0
236,3.95,7.23900366,357.219,0.0
237,3.966667,7.20407152,456.715,0.0
238,3.983333,7.3088851,414.287,0.0
239,4.0,7.33997202,444.712,0.0
240,4.016667,7.36395931,415.757,5395698.0
241,4.033333,7.43711805,391.376,0.0
242,4.05,7.38942337,382.727,0.0
243,4.066667,7.44396067,439.298,0.0
244,4.083333,7.51224613,391.69,0.0
245,4.1,7.46526957,414.409,0.0
246,4.116667,7.53543711,343.309,0.0
247,4.133333,7.63261032,461.162,0.0
248,4.15,7.55699968,451.696,0.0
249,4.166667,7.35699749,402.976,0.0
250,4.183333,7.55930996,383.749,0.0
251,4.2,7.7111721,248.346,0.0
252,4.216667,7.66744661,403.571,0.0
253,4.233333,7.83177948,446.999,0.0
254,4.25,7.68642807,436.649,0.0
255,4.266667,7.87653065,444.396,0.0
256,4.283333,7.7297678,314.746,0.0
257,4.3,7.95414352,476.542,0.0
258,4.316667,7.87595129,478.055,0.0
259,4.333333,7.97974634,425.165,0.0
260,4.35,7.83573341,450.511,0.0
261,4.366667,7.74258089,330.054,0.0
262,4.383333,7.98131466,388.243,0.0
263,4.4,8.01153278,454.642,0.0
264,4.416667,8.19714642,402.709,0.0
265,4.433333,8.1867485,343.188,0.0
266,4.45,8.14171124,431.668,0.0
267,4.466667,8.31738091,490.358,0.0
268,4.483333,8.27212334,489.501,0.0
269,4.5,8.34694195,434.988,0.0
270,4.516667,8.2872057,385.751,6080025.5
271,4.533333,8.2240963,338.0,0.0
272,4.55,8.41463566,444.037,0.0
273,4.566667,8.22049236,354.242,0.0
274,4.583333,8.39107609,464.303,0.0
275,4.6,8.43511581,471.1,0.0
276,4.616667,8.54712677,443.956,0.0
277,4.633333,8.4554081,416.503,0.0
278,4.65,8.64232254,462.074,0.0
279,4.666667,8.68933392,474.754,0.0
280,4.683333,8.59579277,450.288,0.0
281,4.7,8.40634727,285.243,0.0
282,4.716667,8.65913486,474.779,0.0
283,4.733333,8.46319103,434.818,0.0
284,4.75,8.686059,342.504,0.0
285,4.766667,8.56464672,471.675,0.0
286,4.783333,8.6198101,268.088,0.0
287,4.8,8.88363266,475.344,0.0
288,4.816667,8.80812073,455.643,0.0
289,4.833333,8.9544611,343.128,0.0
290,4.85,8.94084835,255.994,0.0
291,4.866667,8.9356823,484.995,0.0
292,4.883333,9.09945774,327.919,0.0
293,4.9,9.09309101,376.663,0.0
294,4.916667,9.04347134,484.245,0.0
295,4.933333,9.23339844,360.984,0.0
296,4.95,9.2820797,416.512,0.0
297,4.966667,9.43896866,395.65,0.0
298,4.983333,9.35966396,453.34,0.0
299,5.0,9.35704994,424.895,0.0
72,783.977,0.0
